"itemid","label","category","dbsource","valueuom"
40802,"IGG","Free Form Intake","carevue",NULL
40803,"paracenthesis",NULL,"carevue",NULL
40804,"pleuracentesis",NULL,"carevue","ml"
40812,"Kphos 30mmol","Free Form Intake","carevue",NULL
40832,"NS/PITOCIN 20U","Free Form Intake","carevue",NULL
40833,"readi cat","Free Form Intake","carevue",NULL
40848,"CATH LAB OUTPUT",NULL,"carevue","ml"
40850,"ns bolus","Free Form Intake","carevue",NULL
40863,"k phos","Free Form Intake","carevue",NULL
40864,"KPhos","Free Form Intake","carevue",NULL
40865,"NS BOLUS","Free Form Intake","carevue",NULL
40866,"Cath Lab Ouput",NULL,"carevue",NULL
40872,"free water","Free Form Intake","carevue",NULL
40873,"FREE H20 NG","Free Form Intake","carevue",NULL
40880,"Kphos","Free Form Intake","carevue",NULL
40881,"Hemodialysis",NULL,"carevue","ml"
40889,"OCTREOTIDE","Free Form Intake","carevue",NULL
40891,"Pleural fluid",NULL,"carevue","ml"
40892,"Pleuracentesis",NULL,"carevue","ml"
40893,"Thoracentesis",NULL,"carevue","ml"
40894,"hemopytsis",NULL,"carevue",NULL
40895,"L neck mass aspirate",NULL,"carevue",NULL
40902,"Demerol","Free Form Intake","carevue",NULL
40903,"pad changes",NULL,"carevue",NULL
40904,"GU  total output",NULL,"carevue","ml"
40907,"dialysate","Free Form Intake","carevue",NULL
40908,"c.o.","Free Form Intake","carevue",NULL
40909,"cardiac output",NULL,"carevue","ml"
40910,"PERITONEAL DIALYSIS",NULL,"carevue","ml"
40911,"GASTRIC OUT",NULL,"carevue","ml"
40926,"Drain Out #1 JP Medial",NULL,"carevue","ml"
40929,"radiographin","Free Form Intake","carevue",NULL
40930,"right hand drainage",NULL,"carevue","ml"
40942,"THORACENTESIS",NULL,"carevue","ml"
40952,"c.0. fluid","Free Form Intake","carevue",NULL
40953,"intake from paper","Free Form Intake","carevue",NULL
40954,"Xigris 20mg/100mL","Free Form Intake","carevue",NULL
40955,"Left Hip Aspiration",NULL,"carevue",NULL
40956,"paracentesis site",NULL,"carevue","ml"
40957,"right abdomen",NULL,"carevue",NULL
40958,"cardiac ouput fluid",NULL,"carevue",NULL
40963,"pheresis","Free Form Intake","carevue",NULL
40964,"Ara-c chemo gtt","Free Form Intake","carevue",NULL
40972,"CathLab Output",NULL,"carevue","ml"
40973,"cath lab output",NULL,"carevue","ml"
40975,"drain flush","Free Form Intake","carevue","ml"
40976,"FLOLAN","Free Form Intake","carevue",NULL
40989,"Thorancentisis",NULL,"carevue",NULL
40990,"PEG TUBE out",NULL,"carevue","ml"
40991,"epi. of stool incont",NULL,"carevue","ml"
40998,"go-lytley","Free Form Intake","carevue",NULL
41000,"OR intake","Free Form Intake","carevue",NULL
41001,"Angio intake","Free Form Intake","carevue",NULL
41002,"TPA .5mg/hr","Free Form Intake","carevue",NULL
41003,"chest tube","Free Form Intake","carevue","ml"
41004,"Breast milk",NULL,"carevue","ml"
41014,"Soduim Phospate","Free Form Intake","carevue",NULL
41015,"Emesis",NULL,"carevue","ml"
41016,"hemodialysis out",NULL,"carevue","ml"
41028,"Pigtail Flush","Free Form Intake","carevue",NULL
41029,"OR pleural fluid",NULL,"carevue","ml"
41034,"dialysis in","Free Form Intake","carevue","ml"
41035,"PO Contrast per NGT","Free Form Intake","carevue","ml"
41036,"R thoracentesis",NULL,"carevue","ml"
41048,"EMERGENCY DEPT","Free Form Intake","carevue",NULL
41049,"PD NET FLUID REMOVED",NULL,"carevue","ml"
41053,"ngt flush-h20","Free Form Intake","carevue","ml"
41062,"rt/lt nepro tube flh","Free Form Intake","carevue","ml"
41063,"PD Dialysate Intake","Free Form Intake","carevue",NULL
41064,"Ca Gluc","Free Form Intake","carevue",NULL
41065,"d5w 10gm ca+ glucon","Free Form Intake","carevue",NULL
41066,"d5w & 6gm ca+ glucon","Free Form Intake","carevue",NULL
41067,"K Phos","Free Form Intake","carevue",NULL
41068,"Liperudin","Free Form Intake","carevue",NULL
41069,"PD Dialysate Output",NULL,"carevue","ml"
41076,"MgSO4","Free Form Intake","carevue",NULL
41077,"HD fluid off",NULL,"carevue",NULL
41083,"lr with pictocin","Free Form Intake","carevue",NULL
41084,"ED intake","Free Form Intake","carevue",NULL
41086,"GoLytely","Free Form Intake","carevue",NULL
41087,"pad",NULL,"carevue",NULL
41088,"Rt.pluerex chst tube",NULL,"carevue","ml"
41089,"PERI PAD",NULL,"carevue",NULL
41092,"ED INTAKE","Free Form Intake","carevue",NULL
41093,"Cyclosporin","Free Form Intake","carevue",NULL
41094,"bx site",NULL,"carevue",NULL
41100,"Flowlan","Free Form Intake","carevue",NULL
41101,"Protonix","Free Form Intake","carevue",NULL
41102,"BILIARY DRAIN",NULL,"carevue","ml"
41110,"IV Isuprel 1mcg/min","Free Form Intake","carevue",NULL
41111,"METHYLPRED 450MG/HR","Free Form Intake","carevue",NULL
41112,"Dialysys out",NULL,"carevue","ml"
41113,"Drain Out #1 Davol",NULL,"carevue","ml"
41121,"C.O. fluid",NULL,"carevue",NULL
41122,"HD",NULL,"carevue",NULL
41147,"Dialysate instilled","Free Form Intake","carevue",NULL
41148,"Kg removed",NULL,"carevue","ml"
41155,"peg output",NULL,"carevue","ml"
41162,"NaPhos","Free Form Intake","carevue",NULL
41163,"Calcium gluc gtt","Free Form Intake","carevue",NULL
41164,"CATH LAB U.O.",NULL,"carevue",NULL
41171,"abd tap",NULL,"carevue","ml"
41172,"L PLEURAL TAP",NULL,"carevue","ml"
41174,"Altepase","Free Form Intake","carevue",NULL
41175,"PROBALANCE TF","Free Form Intake","carevue",NULL
41176,"Soduim Phosphate","Free Form Intake","carevue",NULL
41177,"Nephrostomy drain","Free Form Intake","carevue","ml"
41178,"abd drain",NULL,"carevue","ml"
41179,"ascites fluid bag",NULL,"carevue",NULL
41182,"acetylcysteine 20%","Free Form Intake","carevue",NULL
41183,"Sodium Phosphate","Free Form Intake","carevue",NULL
41184,"Drain Out #1 Lt Nephrostomy",NULL,"carevue","ml"
41186,"NS with Pit 20units","Free Form Intake","carevue",NULL
41187,"Neuro Angio Intake","Free Form Intake","carevue",NULL
41188,"Probalance TF","Free Form Intake","carevue",NULL
41189,"Nicardipine mg/hr","Free Form Intake","carevue",NULL
41190,"Neuro Angio Output",NULL,"carevue","ml"
41193,"cyclosporine","Free Form Intake","carevue",NULL
41194,"OB pad",NULL,"carevue",NULL
41201,"probalance TF","Free Form Intake","carevue",NULL
41202,"Pleural Fld",NULL,"carevue","ml"
41203,"LEFT LEG DRAINAGE",NULL,"carevue","ml"
41212,"wound drainage",NULL,"carevue","ml"
41213,"Drain Out #5 Jackson Pratt",NULL,"carevue","ml"
41214,"Drain Out #6 Jackson Pratt",NULL,"carevue","ml"
41216,"go-lytely","Free Form Intake","carevue",NULL
41217,"probalance fs","Free Form Intake","carevue",NULL
41218,"ns+40gm cagluconate","Free Form Intake","carevue",NULL
41219,"pheresis intake","Free Form Intake","carevue",NULL
41220,"hd",NULL,"carevue",NULL
41234,"floor intake","Free Form Intake","carevue",NULL
41237,"ns fluid boluses","Free Form Intake","carevue",NULL
41246,"bladder irrigation","Free Form Intake","carevue",NULL
41247,"nephrostomy flush","Free Form Intake","carevue","ml"
41250,"HEMODIALYSIS OUT",NULL,"carevue","ml"
41257,"floor output",NULL,"carevue","ml"
41258,"Gastric Ewald",NULL,"carevue","ml"
41275,"golytly","Free Form Intake","carevue",NULL
41288,"Pleural tap",NULL,"carevue","ml"
41290,"Paracentesis out",NULL,"carevue","ml"
41303,"cath lab dye","Free Form Intake","carevue",NULL
41307,"Peritoneal Dialysate","Free Form Intake","carevue",NULL
41322,"rl bolus","Free Form Intake","carevue",NULL
41351,"QUINIDINE","Free Form Intake","carevue",NULL
41352,"ER FLUIDS","Free Form Intake","carevue",NULL
41353,"KPHOS","Free Form Intake","carevue",NULL
41354,"PD fluid retained","Free Form Intake","carevue",NULL
41355,"C.O","Free Form Intake","carevue",NULL
41356,"IV Bolus","Free Form Intake","carevue",NULL
41357,"NG aspirate",NULL,"carevue",NULL
41358,"EBL(OR)",NULL,"carevue",NULL
41359,"Drain Out #1 Red Rubber",NULL,"carevue","ml"
41367,"iv fluid from osh","Free Form Intake","carevue",NULL
41368,"er ivf","Free Form Intake","carevue",NULL
41371,"ns fluid bolus","Free Form Intake","carevue",NULL
41372,"redicat","Free Form Intake","carevue",NULL
41373,"NS for BT","Free Form Intake","carevue",NULL
41374,"Dialysis Out",NULL,"carevue","ml"
41380,"nsbolus","Free Form Intake","carevue",NULL
41381,"PLASMAPHERESIS","Free Form Intake","carevue",NULL
41382,"angio in","Free Form Intake","carevue",NULL
41383,"PLASMAPHORESIS",NULL,"carevue",NULL
41384,"angio out",NULL,"carevue","ml"
41387,"CATH LAB DYE","Free Form Intake","carevue",NULL
41388,"CATH LAB FLUID","Free Form Intake","carevue",NULL
41389,"ct contrast","Free Form Intake","carevue",NULL
41390,"barracat","Free Form Intake","carevue",NULL
41391,"k-phos 20mmol/500cc","Free Form Intake","carevue",NULL
41392,"ns b","Free Form Intake","carevue",NULL
41408,"mannitol","Free Form Intake","carevue",NULL
41409,"ED Intake","Free Form Intake","carevue",NULL
41410,"Flolan","Free Form Intake","carevue",NULL
41413,"ready cat","Free Form Intake","carevue",NULL
41415,"lactulose enema","Free Form Intake","carevue",NULL
41416,"free h2o boluses","Free Form Intake","carevue",NULL
41417,"Hemodialysis Out",NULL,"carevue","ml"
41425,"kayexalate pr","Free Form Intake","carevue",NULL
41426,"peg meds","Free Form Intake","carevue","ml"
41427,"1/2 nsfluidbolus","Free Form Intake","carevue",NULL
41428,"ns .9% bolus","Free Form Intake","carevue",NULL
41429,"PD INFUSED","Free Form Intake","carevue",NULL
41430,"free water boluses","Free Form Intake","carevue",NULL
41431,"ampho bladder wash","Free Form Intake","carevue",NULL
41432,"ns pr              e",NULL,"carevue",NULL
41433,"rectal tube",NULL,"carevue","ml"
41439,"sodium phos","Free Form Intake","carevue",NULL
41440,"cardiac output ml","Free Form Intake","carevue","ml"
41441,"PARACENTESIS FLUID",NULL,"carevue","ml"
41445,"NS IN ER","Free Form Intake","carevue",NULL
41446,"RL IN OR","Free Form Intake","carevue",NULL
41447,"Panidronate","Free Form Intake","carevue",NULL
41448,"protonix 8mg/250","Free Form Intake","carevue",NULL
41449,"NS 4gr Ca Gluconate","Free Form Intake","carevue",NULL
41450,"21mM Potassium Phos","Free Form Intake","carevue",NULL
41451,"NS with 4 gr Ca Gluc",NULL,"carevue",NULL
41457,"Free H20 intake","Free Form Intake","carevue",NULL
41458,"pantopralole","Free Form Intake","carevue",NULL
41459,"1/4 NS","Free Form Intake","carevue",NULL
41460,"capd dialysate","Free Form Intake","carevue",NULL
41461,"PO contrast","Free Form Intake","carevue",NULL
41466,"before icu ns","Free Form Intake","carevue",NULL
41467,"NS IV bolus","Free Form Intake","carevue",NULL
41474,"capd","Free Form Intake","carevue",NULL
41475,"pleural effusion",NULL,"carevue","ml"
41483,"NS FLUSH OF DRAIN","Free Form Intake","carevue","ml"
41485,"SODIUM PHOS","Free Form Intake","carevue",NULL
41486,"pleural tap out",NULL,"carevue","ml"
41487,"paracentesis tap out",NULL,"carevue","ml"
41490,"NS bolus","Free Form Intake","carevue",NULL
41491,"fluid bolus","Free Form Intake","carevue",NULL
41492,"plueral fluid","Free Form Intake","carevue",NULL
41493,"THERMODILUTION FLUID","Free Form Intake","carevue",NULL
41494,"ogt drainage",NULL,"carevue","ml"
41500,"hemodialysis output",NULL,"carevue","ml"
41508,"plural fluid",NULL,"carevue",NULL
41509,"PLEURAL FLUID",NULL,"carevue","ml"
41510,"TOTAL OUT FOLEY BAG",NULL,"carevue","ml"
41511,"OGT out",NULL,"carevue","ml"
41516,"versed drip","Free Form Intake","carevue",NULL
41517,"talc in ct","Free Form Intake","carevue",NULL
41518,"bumex","Free Form Intake","carevue",NULL
41519,"RIGHT GROIN POUCH",NULL,"carevue","ml"
41520,"paracentsis",NULL,"carevue",NULL
41524,"IVF AT OSH","Free Form Intake","carevue",NULL
41525,"PROTONIX MG/HR","Free Form Intake","carevue",NULL
41526,"1/2 ns bolus","Free Form Intake","carevue",NULL
41527,"HEMODIALYSIS",NULL,"carevue","ml"
41531,"octreotide","Free Form Intake","carevue",NULL
41532,"Pamidronate        l","Free Form Intake","carevue",NULL
41537,"iv protonix","Free Form Intake","carevue",NULL
41538,"enema-lactulose","Free Form Intake","carevue",NULL
41539,"LLQ Paracentesis sit",NULL,"carevue","ml"
41546,"paracentesis fluid",NULL,"carevue","ml"
41549,"thermoldilution","Free Form Intake","carevue",NULL
41550,"dextrose gtt","Free Form Intake","carevue",NULL
41555,"hd removal",NULL,"carevue",NULL
41556,"ng",NULL,"carevue",NULL
41557,"oral",NULL,"carevue",NULL
41561,"GASTROGRAFFIN","Free Form Intake","carevue",NULL
41562,"cardiac output fluid","Free Form Intake","carevue","ml"
41568,"Multivitamin","Free Form Intake","carevue",NULL
41575,"ENEMA","Free Form Intake","carevue",NULL
41576,"GI drainage",NULL,"carevue","ml"
41579,"golytely","Free Form Intake","carevue",NULL
41580,"free h2o bolus","Free Form Intake","carevue",NULL
41581,"Water bolus","Free Form Intake","carevue",NULL
41582,"free h20 bolus","Free Form Intake","carevue",NULL
41583,"pantoprazole","Free Form Intake","carevue",NULL
41584,"Chest tube flush","Free Form Intake","carevue","ml"
41591,"kayexolate PR","Free Form Intake","carevue",NULL
41592,"gall drain flush","Free Form Intake","carevue","ml"
41593,"pleural cutaneous fi",NULL,"carevue","ml"
41597,"Dextrose 15%","Free Form Intake","carevue",NULL
41609,"Rifampin","Free Form Intake","carevue",NULL
41610,"ER","Free Form Intake","carevue",NULL
41611,"Nesiritide","Free Form Intake","carevue",NULL
41619,"frfee water boluses","Free Form Intake","carevue",NULL
41620,"dialysate in","Free Form Intake","carevue",NULL
41621,"Bannana Bag","Free Form Intake","carevue",NULL
41622,"K-Acetate 40mEq/250","Free Form Intake","carevue",NULL
41623,"dialysate out",NULL,"carevue","ml"
41627,"pepcid gtt","Free Form Intake","carevue",NULL
41632,"Mannitol","Free Form Intake","carevue",NULL
41634,"HD Output",NULL,"carevue","ml"
41635,"Hemodialysis removal",NULL,"carevue","ml"
41642,"contrast","Free Form Intake","carevue",NULL
41643,"15 mMol KPhos","Free Form Intake","carevue",NULL
41646,"famotidine","Free Form Intake","carevue",NULL
41651,"xygris","Free Form Intake","carevue",NULL
41652,"GO-LYTELY","Free Form Intake","carevue",NULL
41653,"Vanco Enema In:","Free Form Intake","carevue",NULL
41654,"Gastro Graphin","Free Form Intake","carevue",NULL
41662,"hd off",NULL,"carevue",NULL
41667,"celestomy drain","Free Form Intake","carevue","ml"
41668,"mycomust","Free Form Intake","carevue",NULL
41669,"Xygris","Free Form Intake","carevue",NULL
41670,"stool",NULL,"carevue","ml"
41676,"EW","Free Form Intake","carevue",NULL
41677,"Angio IVF","Free Form Intake","carevue",NULL
41678,"BAG-->ABD TAP SITES",NULL,"carevue","ml"
41681,"chest tube BEFORE OR",NULL,"carevue","ml"
41683,"Drain Out #2 JP Lateral",NULL,"carevue","ml"
41688,"lactulose Enema","Free Form Intake","carevue",NULL
41689,"15 MMOL NaPHOS","Free Form Intake","carevue",NULL
41693,"Verapamil","Free Form Intake","carevue",NULL
41694,"Verapamil drip","Free Form Intake","carevue",NULL
41695,"NS fluid boluses","Free Form Intake","carevue",NULL
41697,"bal cctn",NULL,"carevue",NULL
41698,"Drain Out #2 Hemovac",NULL,"carevue","ml"
41701,"iv intake in angio","Free Form Intake","carevue",NULL
41702,"EW IVF","Free Form Intake","carevue",NULL
41704,"Lactulose Enema","Free Form Intake","carevue",NULL
41705,"HD output","Free Form Intake","carevue","ml"
41706,"irrig for bldr press","Free Form Intake","carevue",NULL
41707,"Chest Tubes CTICU CT 2",NULL,"carevue","ml"
41709,"Kayoxalate Enema","Free Form Intake","carevue",NULL
41710,"glucagon","Free Form Intake","carevue",NULL
41711,"CAPD dialysate dwell","Free Form Intake","carevue",NULL
41712,"CT prep","Free Form Intake","carevue",NULL
41713,"dialyslate out",NULL,"carevue","ml"
41714,"CAPD efluent",NULL,"carevue",NULL
41717,"CO output","Free Form Intake","carevue","ml"
41718,"pericadial tap",NULL,"carevue","ml"
41721,"fee water bolus","Free Form Intake","carevue",NULL
41722,"vomitus",NULL,"carevue","ml"
41725,"R paracentesis site",NULL,"carevue","ml"
41726,"ascites",NULL,"carevue",NULL
41727,"peritoneal tap out",NULL,"carevue","ml"
41732,"Mannitol 50Gm/250mL","Free Form Intake","carevue",NULL
41733,"phenobarbital","Free Form Intake","carevue",NULL
41735,"Pleural fluid.",NULL,"carevue","ml"
41739,"TOTAL IN FROM PAPERT","Free Form Intake","carevue",NULL
41740,"iv fluid since mn","Free Form Intake","carevue",NULL
41741,"TOTAL IN ON PAPER CT","Free Form Intake","carevue",NULL
41742,"Lactulose300mg/NS700","Free Form Intake","carevue",NULL
41743,"water bolus","Free Form Intake","carevue",NULL
41744,"total intake since n","Free Form Intake","carevue",NULL
41745,"H20 BOLUS VIA NG","Free Form Intake","carevue",NULL
41746,"input from midnight","Free Form Intake","carevue",NULL
41747,"i&o by paper","Free Form Intake","carevue",NULL
41748,"output from midnight",NULL,"carevue","ml"
41749,"total out since mn",NULL,"carevue","ml"
41750,"dialysis  out",NULL,"carevue","ml"
41751,"TOTAL OUT ON PAPER T",NULL,"carevue","ml"
41752,"uo since mn",NULL,"carevue",NULL
41753,"TOTAL OUT FROM PAPET",NULL,"carevue","ml"
41757,"FLOOR INTAKE","Free Form Intake","carevue",NULL
41758,"FLOOR OUTPUT","Free Form Intake","carevue","ml"
41759,"BICARB","Free Form Intake","carevue",NULL
41760,"lacutlose enema","Free Form Intake","carevue",NULL
41761,"READYCAT","Free Form Intake","carevue",NULL
41765,"gastrograffin","Free Form Intake","carevue",NULL
41771,"ns w/ 15mmol na+ phs","Free Form Intake","carevue",NULL
41772,"thorocentesis",NULL,"carevue","ml"
41773,"Bari-cat","Free Form Intake","carevue",NULL
41774,"HD putback","Free Form Intake","carevue",NULL
41776,"IR blood products","Free Form Intake","carevue",NULL
41777,"IR intake","Free Form Intake","carevue",NULL
41778,"IR output",NULL,"carevue","ml"
41779,"CSF needle aspirate",NULL,"carevue",NULL
41780,"Paracentisis",NULL,"carevue",NULL
41787,"Peritoneal dial in","Free Form Intake","carevue",NULL
41788,"K+ Phos","Free Form Intake","carevue",NULL
41789,"thoracen fluid",NULL,"carevue",NULL
41791,"2.5% dialysate in","Free Form Intake","carevue",NULL
41792,"1.5% dialysate","Free Form Intake","carevue",NULL
41793,"effluent out",NULL,"carevue","ml"
41797,"protonix gtt cc/hr","Free Form Intake","carevue",NULL
41798,"TF PROBALANCE","Free Form Intake","carevue",NULL
41799,"Hemo Vol","Free Form Intake","carevue",NULL
41800,"biliary drain latrl",NULL,"carevue","ml"
41801,"biliary drain medial",NULL,"carevue","ml"
41802,"right thoracentesis",NULL,"carevue","ml"
41803,"troracentesis output",NULL,"carevue","ml"
41807,"Calcium chloride IVP","Free Form Intake","carevue",NULL
41808,"sodium bicarb IVP","Free Form Intake","carevue",NULL
41809,"HD OUT",NULL,"carevue","ml"
41810,"plasmaphoresis",NULL,"carevue",NULL
41814,"reaadicat","Free Form Intake","carevue",NULL
41815,"left drain",NULL,"carevue","ml"
41816,"right drain",NULL,"carevue","ml"
41817,"Belly TAP",NULL,"carevue","ml"
41818,"HD out",NULL,"carevue","ml"
41823,"nicardipine gtt","Free Form Intake","carevue",NULL
41824,"D5W 150meq NAHCO3","Free Form Intake","carevue",NULL
41825,"golytlely","Free Form Intake","carevue",NULL
41827,"Dilaudid Epidural","Free Form Intake","carevue",NULL
41828,"nicardipine drip","Free Form Intake","carevue",NULL
41829,"HEMODIALYSIS OUTPUT",NULL,"carevue","ml"
41835,"Bicarb gtt","Free Form Intake","carevue",NULL
41836,"Nep Tube #1 flush","Free Form Intake","carevue","ml"
41837,"Neph tube #2 flush","Free Form Intake","carevue","ml"
41838,"Chest Tube In","Free Form Intake","carevue","ml"
41839,"Drain Out #2 Rt Nephrostomy",NULL,"carevue","ml"
41841,"]readi-cat","Free Form Intake","carevue",NULL
41842,"Dialysis Output.",NULL,"carevue","ml"
41845,"pamidrinate in ns","Free Form Intake","carevue",NULL
41846,"study drug","Free Form Intake","carevue",NULL
41847,"l pleural tap",NULL,"carevue","ml"
41848,"Mucomyst","Free Form Intake","carevue",NULL
41849,"Drain Flush","Free Form Intake","carevue","ml"
41850,"golytle","Free Form Intake","carevue",NULL
41851,"3/4str impact w/fibr","Free Form Intake","carevue",NULL
41853,"GO LYTELY","Free Form Intake","carevue",NULL
41855,"iv fluid in er","Free Form Intake","carevue",NULL
41856,"Barocet","Free Form Intake","carevue",NULL
41857,"urine out in er",NULL,"carevue","ml"
41859,"flolan","Free Form Intake","carevue",NULL
41860,"subdural drain",NULL,"carevue","ml"
41864,"thermodilution fluid","Free Form Intake","carevue",NULL
41865,"injectate","Free Form Intake","carevue",NULL
41866,"Cerebral Drain Other",NULL,"carevue","ml"
41867,"Drain Out #1 Lumbar",NULL,"carevue","ml"
41868,"Drain Out #1 Rt Nephrostomy",NULL,"carevue","ml"
41895,"Glucagon Gtt","Free Form Intake","carevue",NULL
41896,"ivf boluses","Free Form Intake","carevue",NULL
41897,"CVVH OUTPUT FROM OR",NULL,"carevue","ml"
41898,"Drain Out #3 T Tube",NULL,"carevue","ml"
41902,"angio intake","Free Form Intake","carevue",NULL
41905,"ANGIO INTAKE","Free Form Intake","carevue",NULL
41906,"NA PHOS","Free Form Intake","carevue",NULL
41913,"NS","Free Form Intake","carevue",NULL
41915,"FREE WATER","Free Form Intake","carevue",NULL
41916,"NIMBEX","Free Form Intake","carevue",NULL
41920,"ANGIO OUTPUT",NULL,"carevue","ml"
41922,"angio urine",NULL,"carevue","ml"
41933,"PERICARDIAL DRAIN",NULL,"carevue","ml"
41938,"ATG","Free Form Intake","carevue",NULL
41941,"VAC DRESSING",NULL,"carevue",NULL
41946,"CARDIAC OUTPUT","Free Form Intake","carevue","ml"
41951,"ANGIO U/O",NULL,"carevue",NULL
41956,"Potassium","Free Form Intake","carevue",NULL
41958,"KPHOS 30MMOL","Free Form Intake","carevue",NULL
41962,"PRECEDEX CC/HR","Free Form Intake","carevue",NULL
41963,"HCL GTT","Free Form Intake","carevue",NULL
41968,"bicarb drip","Free Form Intake","carevue",NULL
41981,"THAM GTT","Free Form Intake","carevue",NULL
41983,"NAHCO3","Free Form Intake","carevue",NULL
41984,"FREE H20","Free Form Intake","carevue",NULL
41988,"SUBDURAL DRAIN",NULL,"carevue","ml"
41989,"VENTRICULAR DRAIN",NULL,"carevue","ml"
41998,"LEFT THORACENTESIS",NULL,"carevue","ml"
42001,"ER URINE",NULL,"carevue","ml"
42007,"GASTROGRAFIN","Free Form Intake","carevue",NULL
42024,"angio fluids /anes","Free Form Intake","carevue",NULL
42025,"D5.45 60K","Free Form Intake","carevue",NULL
42026,"Flush LT ct #1&2 q8'","Free Form Intake","carevue",NULL
42027,"PROMOTE WIH FIBER","Free Form Intake","carevue",NULL
42028,"PROMOTE WITH FIBER","Free Form Intake","carevue",NULL
42030,"angio ebl",NULL,"carevue",NULL
42031,"angio u/o",NULL,"carevue",NULL
42032,"EXCESS PD OUTPUT",NULL,"carevue","ml"
