itemid,label,category,dbsource,valueuom
6053,Hep flush 10U/CC,,carevue,
6054,Neonatal bili,,carevue,
6055,Peg Care,,carevue,
6056,right fem sheath,,carevue,
6057,Triple Antbx Oint,,carevue,
6058,uric acid,,carevue,
6060,Bipap mask,,carevue,
6061,Sucrose H20,,carevue,
6062,J-tube,,carevue,
6063,P insp.,,carevue,
6064,ORL Exam,,carevue,
6065,High minute Volume,,carevue,
6066,Chest tube DSG,,carevue,
6067,Neonatal Bili & Lyts,,carevue,
6068,dtap-hepb-ipv comb.,,carevue,
6069,Suprapubic cath site,,carevue,
6070,Full Skeletal X-Ray,,carevue,
6071,Hep B Imm Globulin,,carevue,
6072,vision fields,,carevue,
6073,MV HI,,carevue,
6074,NEONATAL BILI,,carevue,
6075,Hep Flush 10U/cc,,carevue,
6076,Flowrate,,carevue,
6078,MV,,carevue,
6079,Mitrazole powder,,carevue,
6081,straight cath,,carevue,
6082,Spinal Scan,,carevue,
6083,OGT Placement,,carevue,
6084,TRACH SITE,,carevue,
6085,caffeine Bolus,,carevue,
6086,Micro-Neb tx,,carevue,
6087,PMV Trial,,carevue,
6088,circumcission,,carevue,
6090,neosynepherin,,carevue,
6091,leg dressings,,carevue,
6092,Sclerea edema,,carevue,
6093,enema,,carevue,
6094,line placement,,carevue,
6095,INO,,carevue,
6096,MV-HI,,carevue,
6097,suprapubic cath,,carevue,
6098,Bacitracin topical,,carevue,
6099,P-HI,,carevue,
6100,P-LO,,carevue,
6101,T-HI,,carevue,
6102,T-LO,,carevue,
6103,vit A,,carevue,
6104,Chromosomal study,,carevue,
6105,High PIP,,carevue,
6106,High RR,,carevue,
6107,Low Pressure,,carevue,
6108,u/s of left arm/neck,,carevue,
6109,EEG run,,carevue,
6110,xygris,,carevue,
6111,prednisone,,carevue,
6112,left vent drain,,carevue,
6113,sacral ultrasound,,carevue,
6114,LUMBAR DRAIN,,carevue,
6115,high/min /vent,,carevue,
6116,Aveeno bath,,carevue,
6117,wound drsg changes,,carevue,
6118,NYSTATIN OINTMENT,,carevue,
6119,caffeine load,,carevue,
6120,IV Lasix,,carevue,
6121,Miconazole,,carevue,
6122,PRE OP PREP,,carevue,
6123,Mag sulfate,,carevue,
6124,R fem art line,,carevue,
6125,L thigh circumferenc,,carevue,
6126,HI press,,carevue,
6127,LO Press,,carevue,
6128,time High,,carevue,
6129,time Lo,,carevue,
6130,Hi min vent,,carevue,
6131,CHEST PERCUSSOR T,,carevue,
6132,Calcium  gluconate,,carevue,
6133,Magnesium Sulfate,,carevue,
6134,esoph balloon,,carevue,
6135,Ptp exp,,carevue,
6137,PEG site,,carevue,
6142,derm consult,,carevue,
6143,Lacrilube Ointment,,carevue,
6144,ABD BINDR/THIGH HI'S,,carevue,
6145,Fem Art BP,,carevue,
6146,sodium bicarbonate,,carevue,
6147,APNEA INT.,,carevue,
6148,Valproic acid,,carevue,
6149,PeCO2,,carevue,
6150,GT care,,carevue,
6151,TRACHEOSTOMY CARE,,carevue,
6153,PERCUSSION VIA BED,,carevue,
6154,pnuemogram,,carevue,
6155,surgery consult,,carevue,
6156,R fem art BP,,carevue,
6157,Hep Flush 10u/cc,,carevue,
6158,Lytes-Trig-Bili,,carevue,
6160,R/L FLAP PULSE,,carevue,
6161,PMV on.,,carevue,
6162,Lumbar drain level,,carevue,
6163,Lumbar drain output,,carevue,
6164,Lumbar open/clamped,,carevue,
6165,LYTES AND BILI,,carevue,
6166,left flap check,,carevue,
6167,right flap check,,carevue,
6168,hi VE,,carevue,
6169,Diaper,,carevue,
6170,Actual PEFR,,carevue,
6171,Pred PEFR,,carevue,
6172,cpr class,,carevue,
6173,circumsision site,,carevue,
6174,PLT transfusion,,carevue,
6175,Coag bld wk,,carevue,
6177,Miconozole powder,,carevue,
6178,Pediatrix,,carevue,
6179,I TIME,,carevue,
6180,Lacrilube,,carevue,
6181,1o cc ns irrigation,,carevue,
6182,jt flush 20cc q 8 hs,,carevue,
6183,aorta axillary graft,,carevue,
6184,remote alarm,,carevue,
6185,Hi Min vent,,carevue,
6186,Paw,,carevue,
6187,sling L arm - pacer,,carevue,
6188,Left Arm Massage,,carevue,
6189,phosphenytoin,,carevue,
6190,Normal saline,,carevue,
6191,Creamy Desitin,,carevue,
6192,Vidalgn,,carevue,
6193,Bili & Lytes,,carevue,
6196,IRRIG FOLEY 50ML NS,,carevue,
6197,cap gas,,carevue,
6198,CAP GAS,,carevue,
6199,L. lower abd. kidney,,carevue,
6200,foley changed,,carevue,
6201,cephalexin,,carevue,
6202,Pediatrix Combi,,carevue,
6203,Caffeine(bolus),,carevue,
6204,urine for CMV,,carevue,
6205,qt,,carevue,
6206,Tank A psi.,,carevue,
6207,Tank B psi.,,carevue,
6208,Ve High,,carevue,
6209,LYTES-BILI-LIVER PRF,,carevue,
6210,PHENOBARB & DILANTIN,,carevue,
6211,BILI & LYTES,,carevue,
6212,VBG,,carevue,
6213,TANK A,,carevue,
6214,AMMONIA/12-47 UMOL/L,,carevue,
6215,TANK B,,carevue,
6216,hi flow O2,,carevue,
6217,phenylephrine nasal,,carevue,
6218,peri pad count,,carevue,
6219,Breast Pump,,carevue,
6220,Lytes- Phenobarb,,carevue,
6221,tank A,,carevue,
6222,tank B,,carevue,
6223,tank-A,,carevue,
6224,Tank-b,,carevue,
6225,Caffeine load,,carevue,
6226,urine for AA,,carevue,
6227,passy muir valve on,,carevue,
6228,LEFT AV FISTULA,,carevue,
6229,Pec02,,carevue,
6230,Bath Care,,carevue,
6231,Tank 1,,carevue,
6232,reg insulin,,carevue,
6233,Tank 2,,carevue,
6234,L AV fistula,,carevue,
6235,Circumsion,,carevue,
6236,high pip,,carevue,
6237,Cap gas,,carevue,
6238,propofol,,carevue,
6239,mitrazole pwd,,carevue,
6240,CT scan,,carevue,
6243,tri abx ointment,,carevue,
6244,Surgery,,carevue,
6245,Surgury,,carevue,
6246,SAFETY OFFICER,,carevue,
6247,caf load,,carevue,
6248,d51/2NSc 20meq kcl,,carevue,
6249,leg retraints,,carevue,
6250,lt av fistula,,carevue,
6251,wrist restraints,,carevue,
6252,Abdominal U/S,,carevue,
6253,NUTR PANEL-Hct- reti,,carevue,
6254,Post-Ductal SaO2,,carevue,
6255,VAsopressin 0.04   s,,carevue,
6256,Platelet Count,,carevue,
6257,Heated Humid,,carevue,
6258,fluconazole,,carevue,
6259,Tank Pressure (NO),,carevue,
6260,R fem Art line,,carevue,
6261,Vanco level,,carevue,
6262,Hep Flush 10UNITS/CC,,carevue,
6263,J tube port,,carevue,
6264,high NO alarm,,carevue,
6265,high NO2 alarm,,carevue,
6266,Low NO alarm,,carevue,
6267,NO2,,carevue,
6268,drive pr,,carevue,
6269,Dressing,,carevue,
6270,Thigh Tourniquet,,carevue,
6271,Subgaliel tap,,carevue,
6272,right fem. a-line,,carevue,
6273,Driving P.,,carevue,
6274,Triple Antibx,,carevue,
6275,GI tube #3,,carevue,
6276,Critic-Aid Skin Pst,,carevue,
6277,PICC line attempt,,carevue,
6278,fingerstick,,carevue,
6279,TPA 50MG IN 500NS,,carevue,
6280,flovent,,carevue,
6281,LEFT LEG DRSG,,carevue,
6282,Bed Rotation,,carevue,
6283,Nitric Tank Pressure,,carevue,
6284,Merepenum,,carevue,
6285,right nephrost irrig,,carevue,
6286,FLOW,,carevue,
6287,antibiotic ointmt.,,carevue,
6288,tri-vi-sol,,carevue,
6289,spontaneous vt,,carevue,
6290,Bath & shampoo,,carevue,
6291,NITRIC TANK PRESSURE,,carevue,
6292,APRV HIGH,,carevue,
6293,APRV LOW,,carevue,
6294,FETAL HR BY L&D RN,,carevue,
6296,spironolactone,,carevue,
6297,VP shunt placement,,carevue,
6298,foley d/c,,carevue,
6299,sodium bicarb,,carevue,
6300,methylene blue test,,carevue,
6301,3X ABX ointment,,carevue,
6302,low press,,carevue,
6303,Pigtail dressing,,carevue,
6304,urine cath,,carevue,
6305,freeform alarm,,carevue,
6306,Sclera,,carevue,
6307,Scleral jaundice,,carevue,
6308,TEDS,,carevue,
6309,24hr Caregiver,,carevue,
6310,Hep B ImmuneGlobulin,,carevue,
6311,heparin lock flush,,carevue,
6312,Abdominal Binder,,carevue,
6313,catherization,,carevue,
6315,Insp time,,carevue,
6316,vac canister change,,carevue,
6317,iv diuril,,carevue,
6319,bronched,,carevue,
6322,Face Droop,,carevue,
6323,solumedol,,carevue,
6324,Tongue Deviation,,carevue,
6326,Bair hugger,,carevue,
6330,Bed rotation,,carevue,
6332,mucocous fstula,,carevue,
6333,bed rotation,,carevue,
6334,meropnem,,carevue,
6336,PCV driving pressure,,carevue,
6337,PICC line site,,carevue,
6338,femoral line left,,carevue,
6339,PRESSURE SUPPORT,,carevue,
6342,P Insp,,carevue,
6344,CUFF PRESS.,,carevue,
6346,Cuff Pressure,,carevue,
6347,femoral pulses,,carevue,
6349,AUTOPeeP,,carevue,
6350,total PeeP,,carevue,
6351,Train of Four,,carevue,
6352,fentanyl mcg/hr,,carevue,
6353,rt groin sheath,,carevue,
6359,Halo,,carevue,
6363,EDM CI,,carevue,
6364,EDM CO,,carevue,
6366,P HI,,carevue,
6367,P LO,,carevue,
6368,T HI,,carevue,
6369,T LO,,carevue,
6375,Trache care,,carevue,
6378,ViDaylin,,carevue,
6379,vidalyn,,carevue,
6381,Zosyn,,carevue,
6384,PINSP,,carevue,
6391,rad a line,,carevue,
6394,Miconazole Pdr,,carevue,
6395,Phenylephrine gtts,,carevue,
6396,Prednisolone gtts,,carevue,
6398,FEM LINE,,carevue,
6399,ART MAP,,carevue,
6402,TRAIN OF FOUR,,carevue,
6406,Rt Neck Massage,,carevue,
6407,Warm compress,,carevue,
6408,Multi podis boots,,carevue,
6409,PR interval,,carevue,
6410,Auto Rotation,,carevue,
6411,Dressing  Change,,carevue,
6414,Nephrostomy,,carevue,
6415,Tri-Visol,,carevue,
6416,Bilateral hernia,,carevue,
6417,low pressure,,carevue,
6419,mlti podus boots,,carevue,
6420,PERICARE,,carevue,
6422,Xigris  mg/hour,,carevue,
6423,Octreotide mcg/hr,,carevue,
6424,IABP BP,,carevue,
6427,Ribavirin RX,,carevue,
6428,L fem art line,,carevue,
6429,Glucagon       mg/hr,,carevue,
6430,Multipodis Boot,,carevue,
6433,SIGH BREATH,,carevue,
6434,RSBI,,carevue,
6437,EPIDURAL RATE,,carevue,
6438,Nitric Oxide PPM,,carevue,
6439,Nitric tank pressure,,carevue,
6443,AMONIA,,carevue,
6444,Fissure,,carevue,
6448,P Lo,,carevue,
6449,PROTONIX MG/HOUR,,carevue,
6451,Phigh,,carevue,
6453,Plow,,carevue,
6454,Thigh,,carevue,
6457,L FEM ART LINE,,carevue,
6458,Multipodus,,carevue,
6461,fem sheat,,carevue,
6463,intermit pacer beats,,carevue,
6465,P-High,,carevue,
6466,P-Low,,carevue,
6467,T-High,,carevue,
6469,nephostomy,,carevue,
6470,CA GLUCONATE,,carevue,
6471,Edema,,carevue,
6480,p hi,,carevue,
6481,p lo,,carevue,
6482,t hi,,carevue,
6483,t lo,,carevue,
6484,Rt Thigh Girth,,carevue,
6485,sacral wound,,carevue,
6486,SvO2 MVG,,carevue,
6487,ART. SHEATH,,carevue,
6489,auto-peep,,carevue,
6498,Miconazole Pdr.,,carevue,
6503,moves legs well,,carevue,
6507,Radial a-line,,carevue,
6509,VITAMIN A,,carevue,
6510,VIT A,,carevue,
6512,Phenylephrine gtt,,carevue,
6513,Prednsolone gtt,,carevue,
6515,Multi podus boot,,carevue,
6517,ABD Binder,,carevue,
6520,P-high,,carevue,
6521,P-low,,carevue,
6522,T-high,,carevue,
6525,TOF level,,carevue,
6528,Warm hand pack,,carevue,
6533,Coccyx WTD Dressing,,carevue,
6535,splints removed,,carevue,
6536,Erythromycin,,carevue,
6537,Ketamine,,carevue,
6538,tpn,,carevue,
6540,IntraABd pressure,,carevue,
6541,methadone mg /hr,,carevue,
6542,edi,,carevue,
6546,pm valve,,carevue,
6552,low insp press,,carevue,
6553,cyclosporin,,carevue,
6556,Prednisolone drops,,carevue,
6562,diuril,,carevue,
6573,MgSO4          mg/hr,,carevue,
6577,Myconizol Powder,,carevue,
6578,IR SHEATH ABP,,carevue,
6579,IR Sheath MAP,,carevue,
6582,left femerol artery,,carevue,
6584,HumR SSI,,carevue,
6585,NPH units,,carevue,
6586,Heliox Tank PSI,,carevue,
6587,Heliox total flow,,carevue,
6590,arterial mean #2,,carevue,
6593,Multipodis Boots,,carevue,
6596,Acety42gm/1L-mg/kg/h,,carevue,
6599,right arm,,carevue,
6601,Auto PeeP,,carevue,
6603,INAMRINONE MCG/KG/MN,,carevue,
6604,Fem sheath,,carevue,
6605,Fem sheath MAP,,carevue,
6607,Vitamin A IM,,carevue,
6609,Ribavrin TX #,,carevue,
6610,rifampin,,carevue,
6612,flowvent MDI,,carevue,
6616,Pantoprazole   mg/hr,,carevue,
6618,HumR #Units,,carevue,
6620,PAUSE TIME L/R,,carevue,
6621,ROTATION,,carevue,
6622,hernia repair site,,carevue,
6627,linen change,,carevue,
6628,critic-aid,,carevue,
6629,Rash left hand,,carevue,
6630,left arm laceration,,carevue,
6631,pressure low,,carevue,
6632,head circumference,,carevue,
6635,Aprotinin ml/hr,,carevue,
6636,R FEM,,carevue,
6637,VIT A INJ,,carevue,
6639,Vit A injection,,carevue,
6640,35 QVar,,carevue,
6641,Heliox flow,,carevue,
6643,Temp Rectal,,carevue,
6644,QVar,,carevue,
6645,pmv,,carevue,
6647,50% Dextrose gm,,carevue,
6650,DSD on head,,carevue,
6651,ca gluc ml/hr,,carevue,
6653,femoral abp mean,,carevue,
6655,PCV Level,,carevue,
6656,PHigh,,carevue,
6657,DP,,carevue,
6659,right femoral sheath,,carevue,
6663,Artificial tears,,carevue,
6667,G-Tube Site,,carevue,
6669,APRV Phi,,carevue,
6670,APRV Plo,,carevue,
6671,APRV T hi,,carevue,
6672,APRV T lo,,carevue,
6678,nitric ppm,,carevue,
6680,trusopt,,carevue,
6681,Oral nystatin,,carevue,
6682,INO PRESS,,carevue,
6686,TRIVISOL,,carevue,
6687,PPN,,carevue,
6688,High NO alarm,,carevue,
6689,High NO2 alarm,,carevue,
6690,phenylephrine gtts,,carevue,
6691,DRIV PRESS,,carevue,
6701,Arterial BP #2 [Systolic],,carevue,mmHg
6702,Arterial BP Mean #2,,carevue,mmHg
6703,INV#1 Cap Change [MM],,carevue,
6704,INV#1 Tubing Change [MM],,carevue,
6705,INV#2 Cap Change [MM],,carevue,
6706,INV#2 Tubing Change [MM],,carevue,
6707,INV#3 Cap Change [MM],,carevue,
6708,INV#3 Tubing Change [MM],,carevue,
6709,INV#4 Cap Change [MM],,carevue,
6710,INV#4 Tubing Change [MM],,carevue,
6711,INV#5 Cap Change [MM],,carevue,
6712,INV#5 Tubing Change [MM],,carevue,
6713,INV#6 Cap Change [MM],,carevue,
6714,INV#6 Tubing Change [MM],,carevue,
6715,INV#7 Cap Change [MM],,carevue,
6716,INV#7 Tubing Change [MM],,carevue,
6717,INV#8 Cap Change [MM],,carevue,
6718,INV#8 Tubing Change [MM],,carevue,
6719,SpO2-L,,carevue,%
6720,Trip antibiotic oint,,carevue,
6725,SSI HumR #u,,carevue,
6729,Act CPP,,carevue,
6737,Mammary Binder On,,carevue,
6738,left breast doppler,,carevue,
6739,right breast doppler,,carevue,
6740,solumedrol drip,,carevue,
6741,pantoprazole mgm/hr,,carevue,
6748,Pt Leak,,carevue,
6749,total RR,,carevue,
6750,Bed alarm,,carevue,
6751,Bilateral hernia dsg,,carevue,
6752,Phenylepherine,,carevue,
6753,Prednisilone gtts,,carevue,
6754,urine PH,,carevue,
6756,pantoprazole80mg/100,,carevue,
6758,ecmo,,carevue,
6762,Incision subpages,,carevue,
6763,passy-muir/cuff,,carevue,
6764,pupil deviation,,carevue,
6766,foley change,,carevue,
6767,heliox lpm,,carevue,
6768,tank pressure,,carevue,
6773,DRIVING PRESS.,,carevue,
6774,RSSI #units,,carevue,
6778,Tri-vi-sol,,carevue,
6782,nephrostomy,,carevue,
6783,Peri care,,carevue,
6784,Vitamin A injection,,carevue,
6785,Rotation L/R,,carevue,
6790,SSRI #units,,carevue,
6792,range of motion,,carevue,
6793,02 ANALYZED,,carevue,
6794,NITRIC OXIDE PPM,,carevue,
6795,NO2 ANALYZED,,carevue,
6796,dilantin level,,carevue,
6797,phenobarb level,,carevue,
6799,COO,,carevue,
6806,Mucomyst mg/hr,,carevue,
6807,Triple antibx oint,,carevue,
6810,APNEA sec,,carevue,
6812,myconazole,,carevue,
6815,Critacaid,,carevue,
6817,mixed venous,,carevue,
6819,drive p,,carevue,
6820,SSI HumR #units,,carevue,
6826,mixed venous 02,,carevue,
6828,Q1H EEG TRACE,,carevue,
6830,Ostomy dsg change,,carevue,
6831,cool bath,,carevue,
6832,hob angle,,carevue,
6835,rotation on/off,,carevue,
6838,left ankle drsg ch,,carevue,
6841,DOPPLER FLAP CHECK,,carevue,
6842,FLAP BRISK CAP REFIL,,carevue,
6843,FLAP WARM GOOD COLOR,,carevue,
6845,Other cooling,,carevue,
6846,Primo study cc/hr,,carevue,
6848,hernia/drsng,,carevue,
6851,Rotation,,carevue,
6852,nausea,,carevue,
6854,EEG (burst/min),,carevue,
6859,Insp press mius PEEP,,carevue,
6860,SVO2-Presep. cath.,,carevue,
6861,RAP,,carevue,
6862,bed rotation on/off,,carevue,
6864,Low insp pressure,,carevue,
6868,Fistula,,carevue,
6870,Pedal edema,,carevue,
6871,Multi-Podis boots,,carevue,
6872,intrathecal catheter,,carevue,
6873,low MV,,carevue,
6875,CPAP AMT,,carevue,
6885,R chest dsg,,carevue,
6889,PEEP Sigh level,,carevue,
6891,ISUPREL,,carevue,
6893,Vitamin A INJ,,carevue,
6895,hepatic drain,,carevue,
6896,Rapamycin,,carevue,
6898,TRACHEA DSG,,carevue,
6906,An GAP,,carevue,
6908,Triple ant. ointment,,carevue,
6912,tpa mg/hour,,carevue,
6916,nitric oxide ppm,,carevue,
6919,index,,carevue,
6920,Nitric Cylinder[PSI],,carevue,
6921,isuprel,,carevue,
6922,mucous fistula stoma,,carevue,
6924,MEASURED PEEP,,carevue,
6926,Arterial BP #3,,carevue,
6927,Arterial Mean #3,,carevue,
6928,Diplopia,,carevue,
6930,STUDY DRUG CC/HR,,carevue,
6931,ECMO Flow L/min,,carevue,
6932,exh. ve,,carevue,
6933,exh. vt,,carevue,
6934,inhaled ve,,carevue,
6935,insp. vt,,carevue,
6937,Dextran,,carevue,
6938,ligation site,,carevue,
6939,LUE AV fistula,,carevue,
6940,BLADDER SCAN AMOUNT,,carevue,
6943,LOW PEEP,,carevue,
6944,LOW PRESSURE,,carevue,
6945,LOW VT,,carevue,
6947,mvo2,,carevue,
6948,Multipodos,,carevue,
6952,Aprotinen,,carevue,
6957,Bed Alarms,,carevue,
6960,teds,,carevue,
6963,breast binder,,carevue,
6964,Epidural ml/hr,,carevue,
6967,right arm elevated,,carevue,
6968,urostomy,,carevue,
6969,APROTININ  ML/HR,,carevue,
6970,Right inguinal herni,,carevue,
6974,L arm elevated,,carevue,
6975,Unasyn,,carevue,
6978,iced gauze to eyes,,carevue,
6981,Bed exit alarm,,carevue,
6982,Bed bath/shaved,,carevue,
6985,Sigh PEEP level,,carevue,
6987,bladder pse.,,carevue,
7000,ideal body weight,,carevue,
7002,LUE fistula thrill,,carevue,
7003,Broviac dressing sie,,carevue,
7004,mulitpodus boots,,carevue,
7009,Nacl supp,,carevue,
7015,ECMO FLOW RATE,,carevue,
7018,ecmo fio2,,carevue,
7019,Triple anti oint,,carevue,
7020,P-HI (APRV),,carevue,
7021,P-LO (APRV),,carevue,
7022,T-HI (APRV),,carevue,
7023,T-LO (APRV),,carevue,
7025,PTPEXP,,carevue,
7026,PTPinsp,,carevue,
7027,vacuum,,carevue,
7029,Trip Antibiotic Oint,,carevue,
7031,multi podis boot,,carevue,
7032,OR pillow,,carevue,
7033,octreotide,,carevue,
7036,neonatal opium solun,,carevue,
7041,vapotherm fio2,,carevue,
7043,LUA AV fistula,,carevue,
7044,tof,,carevue,
7045,DTO,,carevue,
7051,rash axilla,,carevue,
7052,Vit. A,,carevue,
7058,Vapotherm,,carevue,
7060,Cont. EEG,,carevue,
7061,left nephrostomy,,carevue,
7062,Mucomyst mcg/kg/min,,carevue,
7063,VENOUS SAT,,carevue,
7065,Abdominal incision,,carevue,
7070,P2,,carevue,
7073,Cannula Size,,carevue,
7074,NeoBlue Bank,,carevue,
7075,NeoBlue Mini,,carevue,
7076,Prong Type,,carevue,
7078,Ranitidine/Zantac,,carevue,
7081,InExsufflator,,carevue,
7082,Acetylcysreine,,carevue,
7084,Broviac Dsg,,carevue,
7085,driving pr,,carevue,
7086,CIRCUMCISION SITE,,carevue,
7088,Right Fem site,,carevue,
7089,P4,,carevue,
7090,Right pedal pulse,,carevue,
7091,P5,,carevue,
7092,Tinsp,,carevue,
7093,av fistula,,carevue,
7094,low IP,,carevue,
7095,Shaved,,carevue,
7096,suicide precautions,,carevue,
7107,Acetylcysteine mg/hr,,carevue,
7108,surgical bra,,carevue,
7111,papaperine,,carevue,
7112,PAPAVERINE MG/HR,,carevue,
7114,Ostomy bag,,carevue,
7116,Rt ICP,,carevue,
7118,Trache,,carevue,
7119,metronizadole,,carevue,
7120,OGT Sugar level,,carevue,
7121,TUBE feed sugar levl,,carevue,
7123,Nares Care,,carevue,
7124,Low pressure Alarm,,carevue,
7126,Nystatin swabs,,carevue,
7128,He tank pressure,,carevue,
7132,mucomyst mg/kg/hr,,carevue,
7133,abd pressure,,carevue,
7135,Peak flow,,carevue,
7138,umb hernia,,carevue,
7141,Chest tube site,,carevue,
7143,ABC,,carevue,
7146,Oxygen #3,,carevue,
7151,HOB Measurement,,carevue,mmHg
7152,In-Line Sx Change [MM],,carevue,
7158,AMIODARONE CC/HR,,carevue,
7161,P-Hi,,carevue,
7166,Eye care,,carevue,
7170,T deconn,,carevue,
7174,fluconozole oral sol,,carevue,
7176,low insp. pressure,,carevue,
7179,right leg drsg,,carevue,
7182,thigh circ,,carevue,
7185,lt av fistula bruit,,carevue,
7193,NEPHRO TUBE,,carevue,
7194,NEPHROTUBE COLOR,,carevue,
7200,Pmax,,carevue,
7204,gentamycin eye ontmt,,carevue,
7209,COUGH/DEEP BREATHING,,carevue,
7210,Phenylephrine nose s,,carevue,
7211,Atropine opth. oint,,carevue,
7213,carbamazepine,,carevue,
7214,prednisolone nosedrp,,carevue,
7219,skin laceration,,carevue,
7220,X-Ray,,carevue,
7221,Protonix       mg/hr,,carevue,
7222,CT subpages,,carevue,
7223,Polymyxin B oint,,carevue,
7225,PLow,,carevue,
7226,THigh,,carevue,
7227,TLow,,carevue,
7229,low Vt,,carevue,
7232,Peakflow,,carevue,
7234,t-low,,carevue,
7235,Drivng press,,carevue,
7236,g-tube site,,carevue,
7241,spinal pse.,,carevue,
7242,fem/fem bpg,,carevue,
7243,R ax fem bpg pulse,,carevue,
7245,CALCIUM GLUC ML/HR,,carevue,
7246,Cuff pres.,,carevue,
7251,ergocalciferol,,carevue,
7252,omeprazole,,carevue,
7253,mycostatin powder,,carevue,
7254,Neosporin to GT site,,carevue,
7258,RLE ELEVATED,,carevue,
7259,Triple Abx Ointment,,carevue,
7260,venous 02sat,,carevue,
7262,Urine PH,,carevue,
7263,Driving Press,,carevue,
7268,Bed Rotation Left,,carevue,
7269,Bed Rotation Right _,,carevue,
7272,Solu-Medrol Mg/Kg/Hr,,carevue,
7276,Loperamide,,carevue,
7277,Isoproterenol,,carevue,
7280,Nystatin.,,carevue,
7281,Cooling Blanket,,carevue,
7286,trache,,carevue,
7287,pigtail dsg change,,carevue,
7288,Acapella (PEP),,carevue,
7289,thigh measurement,,carevue,
7292,Urine source #2,,carevue,
7293,VENOUS O2 SAT,,carevue,
7294,BNP,,carevue,
7300,hairwashed,,carevue,
7301,Gentamycin Eye Oint.,,carevue,
7303,gentamycin eye oint,,carevue,
7308,FS,,carevue,
7318,Gent Eye,,carevue,
7319,bil leg drsgs,,carevue,
7325,aspirin level,,carevue,
7327,Passimier valve,,carevue,
7328,ostomy bag,,carevue,
7332,pressure support,,carevue,
7337,Insp. time,,carevue,
7338,Domeboro soak,,carevue,
7339,leech therapy,,carevue,
7341,Vasopressin  u/hr,,carevue,
7345,D5 1/2ns w/20meq kcl,,carevue,
7349,Dexamethasone,,carevue,
7351,residual,,carevue,
7352,DRIVING  PRESSURE,,carevue,
7353,P.high,,carevue,
7354,P.low,,carevue,
7355,T. high,,carevue,
7356,T. low,,carevue,
7359,nasal irrigation TID,,carevue,
7361,SV02,,carevue,
7362,oxacillin,,carevue,
7363,Bed Rotation Right,,carevue,
7364,I/S,,carevue,
7372,PANTOPRAZOLE,,carevue,
7375,other,,carevue,
7379,TLSO brace,,carevue,
7380,Nystatin oral suspen,,carevue,
7383,Actigal,,carevue,
7385,bivona trach measure,,carevue,
7389,protonix 80mg/250cc,,carevue,
7391,Rotation On/Off,,carevue,
7394,disconnect time,,carevue,
7396,INO TANK,,carevue,
7397,Ace wrap on left fot,,carevue,
7400,Antibiotic ointment,,carevue,
7402,fi02 set,,carevue,
7403,Volume/SIMV with PSV,,carevue,
7406,PMV ON,,carevue,
7407,Incentive spir,,carevue,
7409,Atropine Gtts,,carevue,
7414,Triple abx ointment,,carevue,
7421,disconect alarm,,carevue,
7422,aqua tears,,carevue,
7423,Flovent Puffs,,carevue,
7424,Neonatal Morphine,,carevue,
7425,Solu-medrol mg/hr,,carevue,
7431,Goldline Baby Vits,,carevue,
7435,Cyclosporine   mg/hr,,carevue,
7439,walking hr,,carevue,
7440,walking o2 sat,,carevue,
7443,Bed Rotation.,,carevue,
